Date,Hour,Load
3/3/2011,7,185.7
3/3/2011,8,183.3
3/3/2011,9,165.9
3/3/2011,10,153.9
3/3/2011,11,144.3
3/3/2011,12,137
3/3/2011,13,129.8
3/3/2011,14,125.7
3/3/2011,15,122.2
3/3/2011,16,123.5
3/3/2011,17,132.4
3/3/2011,18,151.6
3/3/2011,19,187.4
3/3/2011,20,201.2
3/3/2011,21,204.4
3/3/2011,22,199.2
3/3/2011,23,188.9
3/3/2011,24,179.1
3/4/2011,1,173.2
3/4/2011,2,173
3/4/2011,3,174.1
3/4/2011,4,177.3
3/4/2011,5,183.5
3/4/2011,6,196.9
3/4/2011,7,216.5
3/4/2011,8,208.6
3/4/2011,9,181.4
3/4/2011,10,159.2
3/4/2011,11,142.4
3/4/2011,12,127.9
3/4/2011,13,117.5
3/4/2011,14,109.1
3/4/2011,15,105.1
3/4/2011,16,102.7
3/4/2011,17,105.9
3/4/2011,18,114.1
3/4/2011,19,136.6
3/4/2011,20,144.8
3/4/2011,21,147.4
3/4/2011,22,146.7
3/4/2011,23,141.4
3/4/2011,24,135.3
3/5/2011,1,129.4
3/5/2011,2,126.8
3/5/2011,3,126.4
3/5/2011,4,127.6
3/5/2011,5,130.8
3/5/2011,6,137.2
3/5/2011,7,144.6
3/5/2011,8,150.5
3/5/2011,9,148.7
3/5/2011,10,139.4
3/5/2011,11,125.9
3/5/2011,12,117.1
3/5/2011,13,110.8
3/5/2011,14,105.4
3/5/2011,15,102.7
3/5/2011,16,101.3
3/5/2011,17,102.2
3/5/2011,18,106.1
3/5/2011,19,121.7
3/5/2011,20,124.7
3/5/2011,21,121.8
3/5/2011,22,116.7
3/5/2011,23,109.8
3/5/2011,24,100.8
3/6/2011,1,93
3/6/2011,2,88.7
3/6/2011,3,86.2
3/6/2011,4,85.2
3/6/2011,5,86.1
3/6/2011,6,88.4
3/6/2011,7,92.4
3/6/2011,8,102.9
3/6/2011,9,117.2
3/6/2011,10,122.3
3/6/2011,11,117.1
3/6/2011,12,110.2
3/6/2011,13,107.7
3/6/2011,14,107.8
3/6/2011,15,108.2
3/6/2011,16,106.6
3/6/2011,17,107.3
3/6/2011,18,110.5
3/6/2011,19,122.1
3/6/2011,20,125
3/6/2011,21,124.3
3/6/2011,22,120.5
3/6/2011,23,114.4
3/6/2011,24,109.2
3/7/2011,1,106.8
3/7/2011,2,108.6
3/7/2011,3,112.5
3/7/2011,4,119.4
3/7/2011,5,129.6
3/7/2011,6,149
3/7/2011,7,176.1
3/7/2011,8,174.4
3/7/2011,9,159.5
3/7/2011,10,148.4
3/7/2011,11,138.1
3/7/2011,12,129.1
3/7/2011,13,120.2
3/7/2011,14,113.5
3/7/2011,15,107.2
3/7/2011,16,106.8
3/7/2011,17,115.6
3/7/2011,18,131.1
3/7/2011,19,156.2
3/7/2011,20,166.3
3/7/2011,21,167.7
3/7/2011,22,162.2
3/7/2011,23,151.9
3/7/2011,24,143.6
3/8/2011,1,140.1
3/8/2011,2,142.8
3/8/2011,3,147.3
3/8/2011,4,154.7
3/8/2011,5,164.1
3/8/2011,6,181.4
3/8/2011,7,203.9
3/8/2011,8,193.1
3/8/2011,9,164.1
3/8/2011,10,144.2
3/8/2011,11,129.9
3/8/2011,12,120
3/8/2011,13,112
3/8/2011,14,106.6
3/8/2011,15,102.1
3/8/2011,16,101.7
3/8/2011,17,107.6
3/8/2011,18,119.6
3/8/2011,19,147.1
3/8/2011,20,160.9
3/8/2011,21,165.2
3/8/2011,22,161.8
3/8/2011,23,152.5
3/8/2011,24,144
3/9/2011,1,140.5
3/9/2011,2,140.7
3/9/2011,3,142.6
3/9/2011,4,145.4
3/9/2011,5,150.2
3/9/2011,6,162
3/9/2011,7,180.3
3/9/2011,8,175.6
3/9/2011,9,158
3/9/2011,10,145.9
3/9/2011,11,132.9
3/9/2011,12,121.8
3/9/2011,13,113.9
3/9/2011,14,110.9
3/9/2011,15,109.3
3/9/2011,16,112.2
3/9/2011,17,118.3
3/9/2011,18,127.4
3/9/2011,19,144.5
3/9/2011,20,147.2
3/9/2011,21,143.2
3/9/2011,22,134.9
3/9/2011,23,121.6
3/9/2011,24,109.2
3/10/2011,1,100.8
3/10/2011,2,97.4
3/10/2011,3,95.4
3/10/2011,4,95.9
3/10/2011,5,99.8
3/10/2011,6,109.6
3/10/2011,7,128
3/10/2011,8,127.2
3/10/2011,9,120
3/10/2011,10,116
3/10/2011,11,112
3/10/2011,12,111.5
3/10/2011,13,108.8
3/10/2011,14,105.5
3/10/2011,15,103.2
3/10/2011,16,103.6
3/10/2011,17,108.4
3/10/2011,18,113.9
3/10/2011,19,128.1
3/10/2011,20,132.5
3/10/2011,21,129.6
3/10/2011,22,123.5
3/10/2011,23,114.7
3/10/2011,24,105.7
3/11/2011,1,100.8
3/11/2011,2,100.7
3/11/2011,3,103.4
3/11/2011,4,108.5
3/11/2011,5,117.6
3/11/2011,6,134.8
3/11/2011,7,160
3/11/2011,8,158.4
3/11/2011,9,145
3/11/2011,10,136.6
3/11/2011,11,130.8
3/11/2011,12,128.6
3/11/2011,13,126.6
3/11/2011,14,125.1
3/11/2011,15,126.3
3/11/2011,16,129.2
3/11/2011,17,135.4
3/11/2011,18,144.6
3/11/2011,19,162
3/11/2011,20,170.8
3/11/2011,21,173.5
3/11/2011,22,173.4
3/11/2011,23,167.3
3/11/2011,24,159.7
3/12/2011,1,155
3/12/2011,2,153.1
3/12/2011,3,155
3/12/2011,4,157.1
3/12/2011,5,161.5
3/12/2011,6,168.7
3/12/2011,7,176.8
3/12/2011,8,177.5
3/12/2011,9,169
3/12/2011,10,154.4
3/12/2011,11,139
3/12/2011,12,126.2
3/12/2011,13,116.2
3/12/2011,14,110.2
3/12/2011,15,104.8
3/12/2011,16,101.3
3/12/2011,17,100.1
3/12/2011,18,103.9
3/12/2011,19,118.6
3/12/2011,20,127.5
3/12/2011,21,127.5
3/12/2011,22,125.2
3/12/2011,23,119.1
3/12/2011,24,112.3
3/13/2011,1,106.5
3/13/2011,2,105
3/13/2011,3,103.5
3/13/2011,4,103.3
3/13/2011,5,105.3
3/13/2011,6,108.9
3/13/2011,7,116.1
3/13/2011,8,126.6
3/13/2011,9,138.2
3/13/2011,10,135.7
3/13/2011,11,122.1
3/13/2011,12,110.2
3/13/2011,13,105.6
3/13/2011,14,103.7
3/13/2011,15,101.1
3/13/2011,16,98.2
3/13/2011,17,97.3
3/13/2011,18,98.2
3/13/2011,19,99.9
3/13/2011,20,111.8
3/13/2011,21,120
3/13/2011,22,114.7
3/13/2011,23,104
3/13/2011,24,93.1
3/14/2011,1,84.7
3/14/2011,2,82.4
3/14/2011,3,83.8
3/14/2011,4,88.5
3/14/2011,5,96.4
3/14/2011,6,112.4
3/14/2011,7,139.2
3/14/2011,8,149
3/14/2011,9,143.2
3/14/2011,10,137.4
3/14/2011,11,131.1
3/14/2011,12,126.3
3/14/2011,13,122.3
3/14/2011,14,119.8
3/14/2011,15,116.8
3/14/2011,16,114
3/14/2011,17,118.1
3/14/2011,18,124
3/14/2011,19,134.2
3/14/2011,20,151.5
3/14/2011,21,158.7
3/14/2011,22,153.3
3/14/2011,23,141.3
3/14/2011,24,129.5
3/15/2011,1,120.8
3/15/2011,2,118.2
3/15/2011,3,119.1
3/15/2011,4,122.9
3/15/2011,5,129.7
3/15/2011,6,143.4
3/15/2011,7,167
3/15/2011,8,170.7
3/15/2011,9,157.5
3/15/2011,10,147.3
3/15/2011,11,140.5
3/15/2011,12,135.8
3/15/2011,13,128.5
3/15/2011,14,125.3
3/15/2011,15,121.9
3/15/2011,16,123.2
3/15/2011,17,130.8
3/15/2011,18,139.4
3/15/2011,19,146.7
3/15/2011,20,156.2
3/15/2011,21,157.5
3/15/2011,22,148.3
3/15/2011,23,133.3
3/15/2011,24,118.2
3/16/2011,1,107
3/16/2011,2,101.6
3/16/2011,3,98.2
3/16/2011,4,97.4
3/16/2011,5,100
3/16/2011,6,109.8
3/16/2011,7,129.1
3/16/2011,8,133.1
3/16/2011,9,123.6
3/16/2011,10,121.6
3/16/2011,11,119.8
3/16/2011,12,114.1
3/16/2011,13,108.9
3/16/2011,14,104
3/16/2011,15,101.2
3/16/2011,16,99.6
3/16/2011,17,101.4
3/16/2011,18,106.2
3/16/2011,19,109.5
3/16/2011,20,119.5
3/16/2011,21,128.7
3/16/2011,22,124.2
3/16/2011,23,115.6
3/16/2011,24,105.2
3/17/2011,1,98.6
3/17/2011,2,97.6
3/17/2011,3,99.1
3/17/2011,4,103.1
3/17/2011,5,110.8
3/17/2011,6,126.5
3/17/2011,7,153.8
3/17/2011,8,157.6
3/17/2011,9,142.2
3/17/2011,10,126.2
3/17/2011,11,114.9
3/17/2011,12,108.6
3/17/2011,13,103
3/17/2011,14,99.4
3/17/2011,15,97.8
3/17/2011,16,97.3
3/17/2011,17,98.2
3/17/2011,18,99.9
3/17/2011,19,104.5
3/17/2011,20,116.9
3/17/2011,21,126.7
3/17/2011,22,123.7
3/17/2011,23,114.2
3/17/2011,24,103.6
3/18/2011,1,96.6
3/18/2011,2,94.7
3/18/2011,3,95.3
3/18/2011,4,97.6
3/18/2011,5,102.9
3/18/2011,6,116.5
3/18/2011,7,140.6
3/18/2011,8,143.8
3/18/2011,9,128.9
3/18/2011,10,117
3/18/2011,11,110.4
3/18/2011,12,104.5
3/18/2011,13,101.1
3/18/2011,14,98.8
3/18/2011,15,99.8
3/18/2011,16,99.9
3/18/2011,17,102.6
3/18/2011,18,104.3
3/18/2011,19,107
3/18/2011,20,112.2
3/18/2011,21,118.7
3/18/2011,22,112.5
3/18/2011,23,103.5
3/18/2011,24,92.1
3/19/2011,1,82.2
3/19/2011,2,75.5
3/19/2011,3,71.9
3/19/2011,4,70.4
3/19/2011,5,71.3
3/19/2011,6,74.6
3/19/2011,7,81.6
3/19/2011,8,89.1
3/19/2011,9,99.3
3/19/2011,10,106.3
3/19/2011,11,107
3/19/2011,12,104.7
3/19/2011,13,101.7
3/19/2011,14,99.9
3/19/2011,15,97.2
3/19/2011,16,96.8
3/19/2011,17,97.8
3/19/2011,18,99.3
3/19/2011,19,99.4
3/19/2011,20,107.9
3/19/2011,21,114.7
3/19/2011,22,112
3/19/2011,23,105.6
3/19/2011,24,98.6
3/20/2011,1,91.9
3/20/2011,2,89.5
3/20/2011,3,90.7
3/20/2011,4,94.3
3/20/2011,5,99.8
3/20/2011,6,107
3/20/2011,7,119.3
3/20/2011,8,136.3
3/20/2011,9,151.8
3/20/2011,10,149.6
3/20/2011,11,135
3/20/2011,12,119.7
3/20/2011,13,112.3
3/20/2011,14,107.7
3/20/2011,15,103.7
3/20/2011,16,100
3/20/2011,17,98.9
3/20/2011,18,102
3/20/2011,19,110.3
3/20/2011,20,127.3
3/20/2011,21,135.5
3/20/2011,22,131.8
3/20/2011,23,121.3
3/20/2011,24,110.2
3/21/2011,1,102.5
3/21/2011,2,99.9
3/21/2011,3,99.3
3/21/2011,4,100.9
3/21/2011,5,104.7
3/21/2011,6,116.2
3/21/2011,7,138.1
3/21/2011,8,138.8
3/21/2011,9,130.8
3/21/2011,10,126.6
3/21/2011,11,120.1
3/21/2011,12,112.5
3/21/2011,13,105.3
3/21/2011,14,101.9
3/21/2011,15,99
3/21/2011,16,98.2
3/21/2011,17,100.5
3/21/2011,18,102.7
3/21/2011,19,106.8
3/21/2011,20,118.5
3/21/2011,21,124.3
3/21/2011,22,115.5
3/21/2011,23,102.3
3/21/2011,24,89.6
3/22/2011,1,79.7
3/22/2011,2,74.6
3/22/2011,3,72.5
3/22/2011,4,72.3
3/22/2011,5,74.9
3/22/2011,6,84.2
3/22/2011,7,105.2
3/22/2011,8,107.3
3/22/2011,9,99.7
3/22/2011,10,98.2
3/22/2011,11,99.1
3/22/2011,12,101.5
3/22/2011,13,101.7
3/22/2011,14,103.8
3/22/2011,15,104.5
3/22/2011,16,104.8
3/22/2011,17,107.1
3/22/2011,18,109.7
3/22/2011,19,109.9
3/22/2011,20,116.8
3/22/2011,21,123.5
3/22/2011,22,116.7
3/22/2011,23,102.4
3/22/2011,24,90.1
3/23/2011,1,81.3
3/23/2011,2,77.8
3/23/2011,3,76.5
3/23/2011,4,77.6
3/23/2011,5,81.2
3/23/2011,6,92.6
3/23/2011,7,116.2
3/23/2011,8,120.6
3/23/2011,9,111.4
3/23/2011,10,106.2
3/23/2011,11,101.9
3/23/2011,12,100.4
3/23/2011,13,97.8
3/23/2011,14,97.7
3/23/2011,15,98.9
3/23/2011,16,99.2
3/23/2011,17,100.8
3/23/2011,18,104.4
3/23/2011,19,108.6
3/23/2011,20,115.5
3/23/2011,21,122.5
3/23/2011,22,115.1
3/23/2011,23,102.2
3/23/2011,24,88.6
3/24/2011,1,78.8
3/24/2011,2,74.5
3/24/2011,3,72.7
3/24/2011,4,73.3
3/24/2011,5,76.2
3/24/2011,6,86.3
3/24/2011,7,107.5
3/24/2011,8,110.8
3/24/2011,9,105
3/24/2011,10,102.6
3/24/2011,11,101.9
3/24/2011,12,100.1
3/24/2011,13,99.8
3/24/2011,14,99.4
3/24/2011,15,98
3/24/2011,16,97.9
3/24/2011,17,102.4
3/24/2011,18,105.3
3/24/2011,19,113.3
3/24/2011,20,126.7
3/24/2011,21,133.8
3/24/2011,22,130.8
3/24/2011,23,121.5
3/24/2011,24,111.2
3/25/2011,1,103.9
3/25/2011,2,100.8
3/25/2011,3,101
3/25/2011,4,103.1
3/25/2011,5,109
3/25/2011,6,122.6
3/25/2011,7,146.2
3/25/2011,8,153.9
3/25/2011,9,150.3
3/25/2011,10,146.9
3/25/2011,11,138.1
3/25/2011,12,126.9
3/25/2011,13,116.4
3/25/2011,14,109.1
3/25/2011,15,103.9
3/25/2011,16,101.1
3/25/2011,17,103
3/25/2011,18,110
3/25/2011,19,119.1
3/25/2011,20,130.7
3/25/2011,21,137.6
3/25/2011,22,136.2
3/25/2011,23,129.9
3/25/2011,24,121.4
3/26/2011,1,114
3/26/2011,2,109.6
3/26/2011,3,107.7
3/26/2011,4,107.8
3/26/2011,5,109.4
3/26/2011,6,114.2
3/26/2011,7,122.8
3/26/2011,8,134.5
3/26/2011,9,150.1
3/26/2011,10,158.8
3/26/2011,11,160.5
3/26/2011,12,158.1
3/26/2011,13,154.1
3/26/2011,14,148.8
3/26/2011,15,145.7
3/26/2011,16,145.1
3/26/2011,17,151.1
3/26/2011,18,157.3
3/26/2011,19,163
3/26/2011,20,172
3/26/2011,21,174.5
3/26/2011,22,169.7
3/26/2011,23,162.1
3/26/2011,24,152.7
3/27/2011,1,146
3/27/2011,2,143.4
3/27/2011,3,142.5
3/27/2011,4,143
3/27/2011,5,146
3/27/2011,6,151.6
3/27/2011,7,161.4
3/27/2011,8,175.9
3/27/2011,9,193.5
3/27/2011,10,202.4
3/27/2011,11,199
3/27/2011,12,192.3
3/27/2011,13,189.9
3/27/2011,14,187.6
3/27/2011,15,182.9
3/27/2011,16,177.5
3/27/2011,17,174.6
3/27/2011,18,174
3/27/2011,19,176.6
3/27/2011,20,184.6
3/27/2011,21,190.3
3/27/2011,22,183.4
3/27/2011,23,172.4
3/27/2011,24,163.5
3/28/2011,1,159.5
3/28/2011,2,160.7
3/28/2011,3,164.5
3/28/2011,4,169.3
3/28/2011,5,175.4
3/28/2011,6,188.7
3/28/2011,7,208.6
3/28/2011,8,207.5
3/28/2011,9,197.5
3/28/2011,10,190.8
3/28/2011,11,186.6
3/28/2011,12,179
3/28/2011,13,170.7
3/28/2011,14,163.6
3/28/2011,15,151.6
3/28/2011,16,143.4
3/28/2011,17,142
3/28/2011,18,143.8
3/28/2011,19,147.8
3/28/2011,20,163.1
3/28/2011,21,180
3/28/2011,22,179.3
3/28/2011,23,171.3
3/28/2011,24,162.9
3/29/2011,1,160.2
3/29/2011,2,162.6
3/29/2011,3,166.5
3/29/2011,4,172.5
3/29/2011,5,181.2
3/29/2011,6,197.2
3/29/2011,7,221.3
3/29/2011,8,220.2
3/29/2011,9,191.2
3/29/2011,10,165.5
3/29/2011,11,146.3
3/29/2011,12,133
3/29/2011,13,121.6
3/29/2011,14,112.8
3/29/2011,15,106.8
3/29/2011,16,105.5
3/29/2011,17,106.4
3/29/2011,18,107.7
3/29/2011,19,113.1
3/29/2011,20,128.3
3/29/2011,21,145.1
3/29/2011,22,144.1
3/29/2011,23,135.9
3/29/2011,24,128
3/30/2011,1,122.6
3/30/2011,2,123.4
3/30/2011,3,124.3
3/30/2011,4,125.8
3/30/2011,5,130.7
3/30/2011,6,143
3/30/2011,7,164.3
3/30/2011,8,169.4
3/30/2011,9,163.7
3/30/2011,10,166.6
3/30/2011,11,167
3/30/2011,12,168.4
3/30/2011,13,166.9
3/30/2011,14,164.6
3/30/2011,15,164.1
3/30/2011,16,167.5
3/30/2011,17,173.6
3/30/2011,18,179.7
3/30/2011,19,180
3/30/2011,20,180.8
3/30/2011,21,176.5
3/30/2011,22,164.9
3/30/2011,23,149.9
3/30/2011,24,135.9
3/31/2011,1,126.7
3/31/2011,2,122.7
3/31/2011,3,122.1
3/31/2011,4,123.5
3/31/2011,5,127.6
3/31/2011,6,139.2
3/31/2011,7,161.4
3/31/2011,8,163.8
3/31/2011,9,154.8
3/31/2011,10,152.3
3/31/2011,11,148.5
3/31/2011,12,146.8
3/31/2011,13,140.9
3/31/2011,14,136
3/31/2011,15,133.3
3/31/2011,16,133.1
3/31/2011,17,140.8
3/31/2011,18,148
3/31/2011,19,154.3
3/31/2011,20,163
3/31/2011,21,163.8
3/31/2011,22,157.3
3/31/2011,23,144.3
3/31/2011,24,131.3
4/1/2011,1,123.4
4/1/2011,2,120.2
4/1/2011,3,119.3
4/1/2011,4,120.8
4/1/2011,5,124.8
4/1/2011,6,136.6
4/1/2011,7,158.3
4/1/2011,8,161.3
4/1/2011,9,154.1
4/1/2011,10,151.2
4/1/2011,11,146.1
4/1/2011,12,140.7
4/1/2011,13,132.9
4/1/2011,14,130
4/1/2011,15,128.4
4/1/2011,16,129.5
4/1/2011,17,130.6
4/1/2011,18,134.3
4/1/2011,19,141
4/1/2011,20,152.3
4/1/2011,21,165
4/1/2011,22,165.5
4/1/2011,23,161.6
4/1/2011,24,154.4
4/2/2011,1,147.4
4/2/2011,2,145.5
4/2/2011,3,145.5
4/2/2011,4,146.9
4/2/2011,5,147.6
4/2/2011,6,149.9
4/2/2011,7,155.5
4/2/2011,8,164.2
4/2/2011,9,163.7
4/2/2011,10,153.8
4/2/2011,11,142.7
4/2/2011,12,133.5
4/2/2011,13,125
4/2/2011,14,118.2
4/2/2011,15,113.2
4/2/2011,16,111.4
4/2/2011,17,111.8
4/2/2011,18,114.1
4/2/2011,19,116.5
4/2/2011,20,127.3
4/2/2011,21,141.5
4/2/2011,22,141.5
4/2/2011,23,137.4
4/2/2011,24,130.9
4/3/2011,1,125.2
4/3/2011,2,123.4
4/3/2011,3,124.6
4/3/2011,4,127.8
4/3/2011,5,131.8
4/3/2011,6,139.6
4/3/2011,7,149
4/3/2011,8,160
4/3/2011,9,161.1
4/3/2011,10,149.5
4/3/2011,11,132.6
4/3/2011,12,118.6
4/3/2011,13,111.5
4/3/2011,14,107.1
4/3/2011,15,102.9
4/3/2011,16,99.6
4/3/2011,17,98.6
4/3/2011,18,100
4/3/2011,19,101.7
4/3/2011,20,110.8
4/3/2011,21,125.8
4/3/2011,22,122.6
4/3/2011,23,112
4/3/2011,24,102.1
4/4/2011,1,93.9
4/4/2011,2,91.1
4/4/2011,3,91.4
4/4/2011,4,93.2
4/4/2011,5,97.8
4/4/2011,6,110.4
4/4/2011,7,131
4/4/2011,8,128.7
4/4/2011,9,114.9
4/4/2011,10,107.5
4/4/2011,11,103.6
4/4/2011,12,103
4/4/2011,13,102.5
4/4/2011,14,101.6
4/4/2011,15,102.6
4/4/2011,16,104.5
4/4/2011,17,108.1
4/4/2011,18,110.7
4/4/2011,19,114.2
4/4/2011,20,120.4
4/4/2011,21,131.9
4/4/2011,22,123.8
4/4/2011,23,109.9
4/4/2011,24,95.6
4/5/2011,1,85.2
4/5/2011,2,80
4/5/2011,3,77.4
4/5/2011,4,76.6
4/5/2011,5,78.5
4/5/2011,6,84.8
4/5/2011,7,98.8
4/5/2011,8,101.6
4/5/2011,9,98.9
4/5/2011,10,100.2
4/5/2011,11,102
4/5/2011,12,103.8
4/5/2011,13,102.5
4/5/2011,14,99.4
4/5/2011,15,98.3
4/5/2011,16,97.5
4/5/2011,17,100.7
4/5/2011,18,104.2
4/5/2011,19,109.6
4/5/2011,20,118.5
4/5/2011,21,132.1
4/5/2011,22,128.6
4/5/2011,23,118.5
4/5/2011,24,108.5
4/6/2011,1,101.6
4/6/2011,2,100.3
4/6/2011,3,103
4/6/2011,4,107.1
4/6/2011,5,116.4
4/6/2011,6,135.4
4/6/2011,7,165.6
4/6/2011,8,168.1
4/6/2011,9,144.8
4/6/2011,10,128.1
4/6/2011,11,115.7
4/6/2011,12,108.5
4/6/2011,13,103.9
4/6/2011,14,99.9
4/6/2011,15,98.7
4/6/2011,16,97.9
4/6/2011,17,100.5
4/6/2011,18,102.5
4/6/2011,19,105.9
4/6/2011,20,115
4/6/2011,21,128.5
4/6/2011,22,126.2
4/6/2011,23,116.4
4/6/2011,24,104.6
4/7/2011,1,97.1
4/7/2011,2,94.9
4/7/2011,3,94.1
4/7/2011,4,95.7
4/7/2011,5,100.7
4/7/2011,6,114.3
4/7/2011,7,136.9
4/7/2011,8,136.1
4/7/2011,9,120.8
4/7/2011,10,112.2
4/7/2011,11,105.9
4/7/2011,12,102.8
4/7/2011,13,101
4/7/2011,14,101
4/7/2011,15,100.9
4/7/2011,16,102.2
4/7/2011,17,105.5
4/7/2011,18,108
4/7/2011,19,109.6
4/7/2011,20,113.4
4/7/2011,21,124.1
4/7/2011,22,118.3
4/7/2011,23,104.5
4/7/2011,24,91
4/8/2011,1,80.4
4/8/2011,2,75.8
4/8/2011,3,74.1
4/8/2011,4,75.3
4/8/2011,5,79.3
4/8/2011,6,91.7
4/8/2011,7,114.4
4/8/2011,8,118.1
4/8/2011,9,112.2
4/8/2011,10,108.9
4/8/2011,11,105.6
4/8/2011,12,102.4
4/8/2011,13,99.8
4/8/2011,14,100.9
4/8/2011,15,101.5
4/8/2011,16,102.8
4/8/2011,17,104.4
4/8/2011,18,105.8
4/8/2011,19,107
4/8/2011,20,109.9
4/8/2011,21,117.5
4/8/2011,22,112.1
4/8/2011,23,101.8
4/8/2011,24,92.6
4/9/2011,1,82.9
4/9/2011,2,78.7
4/9/2011,3,76.8
4/9/2011,4,77.5
4/9/2011,5,80.1
4/9/2011,6,85.7
4/9/2011,7,94.9
4/9/2011,8,105.9
4/9/2011,9,121.4
4/9/2011,10,129
4/9/2011,11,128.8
4/9/2011,12,123.8
4/9/2011,13,118.4
4/9/2011,14,112.5
4/9/2011,15,106.7
4/9/2011,16,102.4
4/9/2011,17,103
4/9/2011,18,105.3
4/9/2011,19,109.6
4/9/2011,20,118.2
4/9/2011,21,125.7
4/9/2011,22,120.5
4/9/2011,23,113.3
4/9/2011,24,104.1
4/10/2011,1,95.5
4/10/2011,2,90.6
4/10/2011,3,87.6
4/10/2011,4,87.3
4/10/2011,5,88.1
4/10/2011,6,91.6
4/10/2011,7,97.6
4/10/2011,8,107.8
4/10/2011,9,122.2
4/10/2011,10,124.3
4/10/2011,11,117.1
4/10/2011,12,108.5
4/10/2011,13,105.8
4/10/2011,14,103.9
4/10/2011,15,101.8
4/10/2011,16,100.2
4/10/2011,17,100.5
4/10/2011,18,102.7
4/10/2011,19,103.4
4/10/2011,20,110.3
4/10/2011,21,124.1
4/10/2011,22,118.6
4/10/2011,23,106.1
4/10/2011,24,93.3
4/11/2011,1,83.8
4/11/2011,2,78.9
4/11/2011,3,76.4
4/11/2011,4,76.5
4/11/2011,5,79.3
4/11/2011,6,88.3
4/11/2011,7,106.4
4/11/2011,8,108
4/11/2011,9,103.6
4/11/2011,10,102.1
4/11/2011,11,103.9
4/11/2011,12,104.5
4/11/2011,13,104.4
4/11/2011,14,105.7
4/11/2011,15,109
4/11/2011,16,113.1
4/11/2011,17,117.9
4/11/2011,18,120.3
4/11/2011,19,123.3
4/11/2011,20,127.9
4/11/2011,21,139.9
4/11/2011,22,131.3
4/11/2011,23,116.4
4/11/2011,24,100.6
4/12/2011,1,89
4/12/2011,2,82.6
4/12/2011,3,78.8
4/12/2011,4,77.2
4/12/2011,5,78.7
4/12/2011,6,86.7
4/12/2011,7,103
4/12/2011,8,106.4
4/12/2011,9,104.3
4/12/2011,10,107.2
4/12/2011,11,112
4/12/2011,12,117.5
4/12/2011,13,118.1
4/12/2011,14,116.1
4/12/2011,15,111.9
4/12/2011,16,109.9
4/12/2011,17,111.8
4/12/2011,18,112.2
4/12/2011,19,112.6
4/12/2011,20,114.6
4/12/2011,21,123.2
4/12/2011,22,115.8
4/12/2011,23,103
4/12/2011,24,89.6
4/13/2011,1,80.7
4/13/2011,2,76.8
4/13/2011,3,74.9
4/13/2011,4,75.4
4/13/2011,5,78.7
4/13/2011,6,89.5
4/13/2011,7,110.3
4/13/2011,8,112.2
4/13/2011,9,104.8
4/13/2011,10,102.3
4/13/2011,11,101.6
4/13/2011,12,102.5
4/13/2011,13,100.7
4/13/2011,14,101.4
4/13/2011,15,100.1
4/13/2011,16,101.9
4/13/2011,17,106
4/13/2011,18,107.1
4/13/2011,19,106.9
4/13/2011,20,112
4/13/2011,21,123.7
4/13/2011,22,117.2
4/13/2011,23,104.6
4/13/2011,24,90.6
4/14/2011,1,81.3
4/14/2011,2,77.3
4/14/2011,3,76.7
4/14/2011,4,77.6
4/14/2011,5,82.8
4/14/2011,6,96.3
4/14/2011,7,119.5
4/14/2011,8,121.9
4/14/2011,9,111.7
4/14/2011,10,105.6
4/14/2011,11,102
4/14/2011,12,100.9
4/14/2011,13,100.4
4/14/2011,14,101.6
4/14/2011,15,101.9
4/14/2011,16,103.3
4/14/2011,17,107.6
4/14/2011,18,108.2
4/14/2011,19,106.9
4/14/2011,20,111.7
4/14/2011,21,124.1
4/14/2011,22,117.8
4/14/2011,23,104.7
4/14/2011,24,91.5
4/15/2011,1,81.9
4/15/2011,2,77.8
4/15/2011,3,76.7
4/15/2011,4,78
4/15/2011,5,82.5
4/15/2011,6,95.3
4/15/2011,7,117.8
4/15/2011,8,121.2
4/15/2011,9,110.4
4/15/2011,10,104.9
4/15/2011,11,101.8
4/15/2011,12,100
4/15/2011,13,98.8
4/15/2011,14,99.4
4/15/2011,15,100.4
4/15/2011,16,102.2
4/15/2011,17,103.5
4/15/2011,18,105.1
4/15/2011,19,104.5
4/15/2011,20,105.3
4/15/2011,21,114.9
4/15/2011,22,111.2
4/15/2011,23,102.8
4/15/2011,24,92.6
4/16/2011,1,83.4
4/16/2011,2,78.2
4/16/2011,3,75.4
4/16/2011,4,74.5
4/16/2011,5,75.4
4/16/2011,6,79.3
4/16/2011,7,84.1
4/16/2011,8,91.3
4/16/2011,9,101.6
4/16/2011,10,106.2
4/16/2011,11,107.2
4/16/2011,12,108.1
4/16/2011,13,106.9
4/16/2011,14,105.6
4/16/2011,15,105.5
4/16/2011,16,106.3
4/16/2011,17,107.4
4/16/2011,18,108.6
4/16/2011,19,108.7
4/16/2011,20,106.7
4/16/2011,21,111.2
4/16/2011,22,109.9
4/16/2011,23,102.7
4/16/2011,24,93.2
4/17/2011,1,83.9
4/17/2011,2,78.5
4/17/2011,3,76.2
4/17/2011,4,76
4/17/2011,5,77.3
4/17/2011,6,81.2
4/17/2011,7,88.2
4/17/2011,8,103
4/17/2011,9,117.5
4/17/2011,10,121.4
4/17/2011,11,114.5
4/17/2011,12,107.7
4/17/2011,13,105.4
4/17/2011,14,104
4/17/2011,15,102.4
4/17/2011,16,101.3
4/17/2011,17,103.5
